block_date,usd_amount,markout_next_bps,markout_15s_bps
2026-05-16,90.9049,9.210816,14.932302
2026-05-16,40677.9213,10.224172,8.292772
2026-05-16,19688.1714,-2.269846,-4.281552
2026-05-16,18492.6691,0.074889,0.580281
2026-05-16,152.6064,4.027269,4.485404
2026-05-16,22.1857,9.697579,8.303476
2026-05-16,1002.3445,4.122374,5.039013
2026-05-16,11750.7971,1.151623,1.564951
2026-05-16,13769.1600,1.430755,2.284855
2026-05-16,260.9276,2.325042,-2.915347
2026-05-16,63724.8454,5.662332,5.064459
2026-05-16,2075.6635,4.812204,6.140209
2026-05-16,5243.5450,8.699231,7.232588
2026-05-16,19968.5146,7.076244,8.313914
2026-05-16,11045.5172,0.612342,-0.442492
2026-05-16,81.1305,1.194614,0.598466
2026-05-16,55998.5308,0.040994,-0.505752
2026-05-16,16064.0893,10.462212,7.383284
2026-05-16,490.1493,4.218989,4.218989
2026-05-16,299.7604,7.222622,9.334013
2026-05-16,1503.3074,1.158175,0.468113
2026-05-16,2488.7744,7.165210,6.803589
2026-05-16,1970.5015,2.781936,4.440594
2026-05-16,138737.4981,8.533745,5.965463
2026-05-16,2604.0832,4.674606,4.674606
2026-05-16,22240.0984,7.540420,8.222899
2026-05-16,4910.9920,9.523383,10.422682
2026-05-16,23.4408,4.418796,4.418796
2026-05-16,61.2658,7.514700,6.278825
2026-05-16,90.2939,5.678388,4.348548
2026-05-16,1443.7718,5.492171,3.427830
2026-05-16,4762.6021,1.061880,2.438730
2026-05-16,209.1616,3.724068,3.770049
2026-05-16,21715.5725,9.183013,11.781648
2026-05-16,10.0252,0.978928,0.288974
2026-05-16,1904.6809,2.321962,2.321962
2026-05-16,1878.6019,0.826679,-0.734641
2026-05-16,2565.8628,-0.009058,0.587852
2026-05-16,22.1569,0.394428,2.372363
2026-05-16,192.5369,4.018345,4.660632
2026-05-16,1617.5654,1.376484,1.376484
2026-05-16,6604.4429,7.238632,7.555057
2026-05-16,27.5916,2.459541,2.459541
2026-05-16,10262.3227,10.650493,9.348829
2026-05-16,15.6280,5.360058,7.200538
2026-05-16,1086.5059,2.260020,2.627827
2026-05-16,2591.1035,1.944627,1.990233
2026-05-16,956.6031,0.776221,1.832457
2026-05-16,6239.1943,2.355828,3.318826
2026-05-16,293.6127,0.475420,0.475420
2026-05-16,16972.1881,8.936014,9.623566
2026-05-16,936.9741,1.264226,1.355849
2026-05-16,332.6647,1.137972,-0.053321
2026-05-16,281.4116,3.706005,3.975481
2026-05-16,340.5414,2.071272,3.631924
2026-05-16,934.6980,1.387035,1.387035
2026-05-16,276.3926,3.669554,3.984026
2026-05-16,4000.2459,0.914955,2.291825
2026-05-16,8382.7590,4.195533,3.831229
2026-05-16,50.4918,1.532524,1.302243
2026-05-16,1691.3458,1.440506,-0.349939
2026-05-16,751.8271,1.464295,0.866224
2026-05-16,99.1559,1.845152,3.826312
2026-05-16,70.8119,4.231206,7.077976
2026-05-16,8736.0935,2.295412,2.295412
2026-05-16,282.9577,9.002390,11.018926
2026-05-16,3791.3934,5.076790,5.076790
2026-05-16,69.7660,4.599341,4.599341
2026-05-16,668.2728,8.011225,8.011225
2026-05-16,4306.7425,0.586993,0.586993
2026-05-16,2049.0892,2.650688,-1.513320
2026-05-16,261.8109,0.914684,2.017973
2026-05-16,2825.9885,1.710383,4.385227
2026-05-16,2018.0331,1.755868,2.768831
2026-05-16,21382.0766,0.833179,4.988890
2026-05-16,3207.6230,1.487833,0.567353
2026-05-16,3003.5297,1.839065,1.839065
2026-05-16,18010.7641,6.142668,6.646833
2026-05-16,284.3022,5.164926,5.120064
2026-05-16,3242.9166,2.383393,2.383393
2026-05-16,5994.8709,1.483152,1.483152
2026-05-16,980.7049,1.116058,-0.075237
2026-05-16,80.3222,0.853502,1.124055
2026-05-16,2566.3558,0.470505,0.470505
2026-05-16,3742.7865,0.541163,-0.042017
2026-05-16,36468.9508,9.552941,9.552941
2026-05-16,108.9693,4.869661,5.190400
2026-05-16,49.0472,5.374304,-3.682475
2026-05-16,2997.8475,2.745056,2.789881
2026-05-16,4352.5864,1.571092,1.571092
2026-05-16,2.4639,3.367361,2.816381
2026-05-16,165.8703,3.328395,-0.246535
2026-05-16,47697.8458,4.849078,1.543037
2026-05-16,58.1014,4.962884,4.962884
2026-05-16,249.5815,0.351535,0.351535
2026-05-16,5998.4133,1.052913,1.052913
2026-05-16,1356.1905,1.490903,1.490903
2026-05-16,978.3860,5.281453,5.281453
2026-05-16,106060.0610,11.625847,11.625847
2026-05-16,335.9517,2.236070,2.603877
2026-05-16,39.9908,7.510479,6.520292
2026-05-16,7660.4360,6.822301,8.383394
2026-05-17,364.3402,5.481706,7.852858
2026-05-17,7619.4449,1.426182,-1.428455
2026-05-17,837.3955,3.436455,0.209594
2026-05-17,9.5077,3.598504,2.869064
2026-05-17,1984.2524,1.669538,3.226715
2026-05-17,239.2096,7.296716,8.071297
2026-05-17,319.0134,2.397864,0.746797
2026-05-17,655.2295,8.803082,9.853726
2026-05-17,1971.9037,7.335457,12.252939
2026-05-17,3775.2792,5.334880,5.334880
2026-05-17,6.0144,0.514131,0.514131
2026-05-17,7267.7310,2.271615,-3.116999
2026-05-17,39991.7100,4.906070,6.509114
2026-05-17,3437.9614,1.790961,-1.446808
2026-05-17,840.4985,0.898096,0.898096
2026-05-17,2648.0890,0.719777,0.445392
2026-05-17,151.4307,-0.078174,-0.537157
2026-05-17,3000.7992,1.168825,1.168825
2026-05-17,1417.7520,2.177463,2.177463
2026-05-17,14.9790,2.982066,3.621900
2026-05-17,146.3491,4.655958,2.770430
2026-05-17,4205.2983,1.254555,0.339210
2026-05-17,29.9713,17.209137,17.209137
2026-05-17,62.9433,5.649618,4.736522
2026-05-17,73.2752,8.587764,8.587764
2026-05-17,6293.0308,7.106249,3.133775
2026-05-17,766.6303,0.280083,0.280083
2026-05-17,3.1916,2.252853,2.069955
2026-05-17,1399.1531,2.528787,1.017526
2026-05-17,28.3464,8.833653,8.741730
2026-05-17,146.4552,6.260658,4.329141
2026-05-17,34.8281,8.283754,7.871843
2026-05-17,2848.1699,2.419558,4.334345
2026-05-17,851.2830,5.221722,8.788665
2026-05-17,10.9327,-1.302413,-1.302413
2026-05-17,14732.0571,7.121669,7.121669
2026-05-17,10907.2983,2.123244,3.680036
2026-05-17,801.7516,5.266960,5.999807
2026-05-17,439.8812,9.776543,12.068689
2026-05-17,1000.0310,3.149929,1.547734
2026-05-17,25453.6419,8.117805,8.758417
2026-05-17,524.4443,3.252520,2.017876
2026-05-17,3398.7415,8.648797,11.301200
2026-05-17,18185.3524,0.549256,0.549256
2026-05-17,31848.8846,1.503974,1.503974
2026-05-17,224.8288,5.050281,5.050281
2026-05-17,9914.0495,2.725771,3.411416
2026-05-17,19887.3252,7.553319,7.553319
2026-05-17,3225.6215,0.388099,-2.258900
2026-05-17,2180.9697,0.919283,0.919283
2026-05-17,656.3202,1.106224,0.969174
2026-05-17,369426.6034,9.618274,6.817127
2026-05-17,143.9848,1.907129,1.907129
2026-05-17,199.9446,0.943594,0.211734
2026-05-17,2781.6824,0.581211,-0.475890
2026-05-17,5561.1694,9.354075,9.262016
2026-05-17,53189.7170,6.817599,6.817599
2026-05-17,1494.6789,0.008817,-3.875908
2026-05-17,11633.4127,0.887140,2.537979
2026-05-17,70828.7437,8.105656,8.971416
2026-05-17,5984.3095,1.883650,1.883650
2026-05-17,48160.3836,1.349229,3.038009
2026-05-17,15272.1024,8.489191,8.398074
2026-05-17,239.9963,3.962922,3.962922
2026-05-17,148.8741,1.466252,-1.875022
2026-05-17,24277.0542,8.768523,7.034580
2026-05-17,83.1061,8.251265,8.114180
2026-05-17,67.8439,4.009129,4.009129
2026-05-17,83.1181,6.691115,6.691115
2026-05-17,231.1154,6.655119,7.476597
2026-05-17,593.0612,0.656487,0.656487
2026-05-17,2135.3478,2.833516,2.833516
2026-05-17,37742.0970,7.253314,7.253314
2026-05-17,3454.7224,9.072582,8.752301
2026-05-17,14.4602,4.091616,4.091616
2026-05-17,304.1309,1.920366,1.692176
2026-05-17,1040.8140,10.223393,10.223393
2026-05-17,5.9970,0.905973,-2.238346
2026-05-17,2627.0743,-0.385968,-0.018284
2026-05-17,145.0667,9.499098,6.240340
2026-05-17,2502.4400,1.142922,0.226232
2026-05-17,4467.7709,1.038869,1.452522
2026-05-17,81482.6237,4.613013,4.613013
2026-05-17,2451.7778,-0.928026,-0.243267
2026-05-17,176.8435,5.237328,4.097302
2026-05-17,2068.3719,0.628546,-2.627690
2026-05-17,79.0205,5.116322,5.988390
2026-05-17,9443.4901,-0.416256,-0.416256
2026-05-17,905.4484,6.172046,6.309245
2026-05-17,86801.9047,8.805336,1.720430
2026-05-17,2155.5166,0.962288,0.962288
2026-05-17,499.7276,1.632403,1.632403
2026-05-17,932.3613,1.249771,-7.134945
2026-05-17,1997.9593,5.089515,6.871892
2026-05-17,0.5499,3.921868,3.921868
2026-05-17,2142.9321,-0.285854,1.314188
2026-05-17,1249.1576,4.123043,7.502536
2026-05-17,19609.0875,2.067025,2.067025
2026-05-17,20258.3690,9.835551,9.605503
2026-05-17,157.7163,6.763210,7.173990
2026-05-17,132488.9904,5.232913,2.987294
2026-05-17,2725.1469,0.401652,0.126861
2026-05-17,66479.3908,4.211133,2.753161
2026-05-17,9280.8276,0.841947,0.841947
2026-05-17,70.2882,5.111854,4.013175
2026-05-17,394.9600,7.020691,7.020691
2026-05-17,175.6647,1.296475,0.749766
2026-05-17,2627.6888,10.537522,6.255156
2026-05-17,0.9159,7.766179,7.766179
2026-05-17,96.5389,5.381443,3.964016
2026-05-17,543.1478,1.646765,1.646765
2026-05-17,12.9662,2.753067,2.753067
2026-05-17,4743.4502,3.090006,2.723796
2026-05-17,271.6477,1.010652,1.010652
2026-05-17,439.5617,7.258133,4.741087
2026-05-17,183.0047,-0.264189,0.930665
2026-05-17,299.7960,8.659090,8.659090
2026-05-17,266.1087,9.785756,6.999652
2026-05-17,13.6991,-0.097480,-0.643972
2026-05-17,2123.4205,7.855044,6.158067
2026-05-17,5356.7937,1.815805,1.540626
2026-05-17,596.0679,0.863760,-0.280167
2026-05-17,6543.7904,6.547103,6.547103
2026-05-17,6.7697,6.050653,7.102747
2026-05-17,38340.3007,9.430350,9.384812
2026-05-17,73.5511,7.868411,7.914041
2026-05-17,14.5568,7.509022,6.595271
2026-05-17,131.0751,2.484512,0.792262
2026-05-17,355709.4619,11.874993,11.048395
2026-05-17,196.0359,8.710738,6.477085
2026-05-17,874.0783,4.061069,0.723763
2026-05-17,9943.3628,9.041781,9.041781
2026-05-17,97.7750,0.546159,0.546159
2026-05-17,99.9799,6.297672,7.806056
2026-05-17,25163.5705,2.445793,1.990163
2026-05-17,93.5427,2.920478,3.976613
2026-05-17,25928.6061,6.149915,7.060825
2026-05-17,5.6216,4.313158,4.313158
2026-05-17,24658.9710,5.525522,6.755317
2026-05-17,880.5984,4.758129,4.575114
2026-05-17,2153.3870,8.031902,8.031902
2026-05-17,102.0183,5.561450,5.561450
2026-05-17,1889.5133,1.908988,1.908988
2026-05-17,909.1283,2.939489,0.436976
2026-05-17,7180.8407,8.299220,6.878730
2026-05-17,466.4538,9.272621,8.861242
2026-05-17,1798.3728,1.498411,3.918355
2026-05-17,64.1569,7.891452,10.054350
2026-05-17,63.2660,9.167660,20.689186
2026-05-17,2464.1911,0.618813,0.618813
2026-05-17,625.1048,6.896118,6.164825
2026-05-17,259.9635,2.576472,3.033746
2026-05-17,847.9152,5.794398,7.665105
2026-05-17,118.2800,5.123535,4.894043
2026-05-17,1412.8973,1.359764,1.084531
2026-05-17,245.5726,1.531133,1.531133
2026-05-17,1072.0924,0.705094,0.705094
2026-05-17,10590.1627,0.342662,0.022955
2026-05-17,1023.3292,0.533655,6.737891
2026-05-17,2923.8764,4.336919,7.321117
2026-05-17,189.2665,3.153771,3.336476
2026-05-17,182.0547,6.917548,6.917548
2026-05-17,136.3518,4.460337,4.140793
2026-05-17,3.9343,8.123584,8.123584
2026-05-17,60.1149,5.462424,5.462424
2026-05-17,6422.2436,6.591245,7.003646
2026-05-17,97.9730,3.957345,3.957345
2026-05-17,27866.2805,3.942286,4.947546
2026-05-17,32.7242,4.313153,4.313153
2026-05-17,17106.3034,2.344616,2.344616
2026-05-17,4160.3844,-0.055942,0.628758
2026-05-17,2055.5909,-1.723930,2.445564
2026-05-17,16942.9753,0.235762,-1.562289
2026-05-17,327.2953,10.222856,8.256927
2026-05-17,519.9186,5.551136,5.551136
2026-05-17,13.0777,-0.189057,0.493986
2026-05-17,1075.4883,6.591232,6.591232
2026-05-17,2662.5567,6.650329,6.650329
2026-05-17,1349.9906,1.040809,1.040809
2026-05-17,3754.0946,1.263028,0.715393
2026-05-17,2498.9243,0.909877,1.230410
2026-05-17,5.9683,8.975829,8.975829
2026-05-17,33817.9406,13.028522,11.933502
2026-05-17,766.2130,10.888736,10.888736
2026-05-17,102.8551,9.731070,11.009968
2026-05-17,11490.5508,6.104476,3.187462
2026-05-17,170.0644,10.051096,11.283896
2026-05-17,326.8271,5.074121,5.941956
2026-05-17,81.4792,5.141754,2.153170
2026-05-17,193947.8508,3.962794,4.788131
2026-05-17,293.2593,2.182853,2.228418
2026-05-17,31.9410,8.902557,8.902557
2026-05-17,3596.7363,5.337179,5.337179
2026-05-17,27872.9603,2.003225,1.866108
2026-05-17,2703.8666,0.276298,0.596072
2026-05-17,16615.6977,1.813166,1.950275
2026-05-17,209.7414,7.242707,6.511712
2026-05-17,142.2753,7.308899,7.308899
2026-05-17,136.0510,2.514602,2.514602
2026-05-17,33.8144,3.716401,3.716401
2026-05-17,148.2649,4.570629,4.570629
2026-05-17,8542.5062,2.232296,4.147119
2026-05-17,54.5551,7.997789,-7.392660
2026-05-17,237.5486,5.160153,9.576836
2026-05-17,7.1082,2.596857,2.596857
2026-05-17,390.7812,5.330582,3.319310
2026-05-17,956.3178,0.519462,-2.172735
2026-05-17,532.4617,5.355076,4.714210
2026-05-17,32.7612,4.831066,5.425471
2026-05-17,384.1476,1.779087,5.260976
2026-05-17,3986.9367,2.701412,0.468739
2026-05-17,157.7375,8.666766,8.666766
2026-05-17,5203.1595,2.868363,2.091093
2026-05-17,744.9344,7.560401,12.683990
2026-05-17,118.2327,5.991637,5.991637
2026-05-17,0.3498,4.066765,5.481368
2026-05-17,157.5309,11.422277,2.832641
2026-05-17,224.9326,6.665410,6.023894
2026-05-17,74779.7476,3.495405,6.983297
2026-05-17,5.5223,7.809535,7.170754
2026-05-17,0.2886,2.853547,0.981581
2026-05-17,85.5787,0.967565,-0.308423
2026-05-17,512.3189,0.521320,-1.265401
2026-05-17,32434.3856,3.370265,2.365425
2026-05-17,10906.4299,7.708997,9.871935
2026-05-17,418.0874,0.290676,-5.499214
2026-05-17,1997.7682,3.200166,2.788567
2026-05-17,374.6991,1.444920,1.444920
2026-05-17,2501.5229,0.990584,0.761701
2026-05-17,3125.3852,7.955752,7.955752
2026-05-17,87.2988,1.504126,1.504126
2026-05-17,1131.8318,5.031938,5.031938
2026-05-17,29379.2491,2.671388,4.317201
2026-05-17,175.0547,7.665035,6.527590
2026-05-17,6861.7583,8.771498,10.456272
2026-05-17,1629.1903,0.918882,5.888049
2026-05-17,546.9670,9.186258,9.186258
2026-05-17,50539.4021,-0.025352,0.988053
2026-05-17,2143.1396,7.130760,7.130760
2026-05-17,5090.0465,8.667065,7.619208
2026-05-17,15353.3619,4.485733,4.485733
2026-05-17,9918.6816,2.369402,3.240154
2026-05-17,1914.4921,9.123731,10.504051
2026-05-17,1386.5913,1.615910,2.895022
2026-05-17,300.9870,1.011600,-0.818045
2026-05-17,4494.9388,4.138641,4.138641
2026-05-17,821.9670,0.505485,2.370982
2026-05-17,114.9490,0.718567,2.595949
2026-05-17,987.8240,0.952265,0.403870
2026-05-17,28.8540,1.245985,1.977561
2026-05-17,249.9629,8.814781,3.692022
2026-05-17,112.7633,0.601775,0.190447
2026-05-17,139.8412,4.409859,5.321851
2026-05-17,291.1218,4.747191,8.234646
2026-05-17,19920.0649,9.279256,9.416757
2026-05-17,104.9190,0.741846,0.467944
2026-05-17,1474.7108,1.538338,3.185912
2026-05-17,1849.2612,1.763588,3.043851
2026-05-17,4040.8594,1.581614,-2.931549
2026-05-17,1518.9009,1.812655,2.273190
2026-05-17,43.7434,2.404078,3.134909
2026-05-17,22298.8822,9.736191,7.960739
2026-05-17,2527.2905,3.679726,4.735782
2026-05-17,3.7110,9.282989,11.067736
2026-05-17,156.5759,8.401258,8.446962
2026-05-17,170.3963,6.591743,6.591743
2026-05-17,0.4999,2.887175,3.986789
2026-05-17,446.1979,1.803899,1.529281
2026-05-17,6446.4755,6.059181,4.639402
2026-05-17,103526.7373,4.421232,6.251979
2026-05-17,302.1887,8.976857,9.388041
2026-05-17,54.6307,8.656628,10.574068
2026-05-17,23086.4410,8.045237,8.045237
2026-05-17,8489.1489,3.783673,5.756340
2026-05-17,5998.6633,4.264435,4.310213
2026-05-17,3235.9585,1.342753,0.383542
2026-05-17,3777.6136,3.643728,4.513603
2026-05-17,145.9587,7.696370,5.634547
2026-05-17,3.0629,3.544338,3.544338
2026-05-17,475.6135,0.447074,0.447074
2026-05-17,240.8171,2.741280,2.841218
2026-05-17,159.0951,7.258140,5.425076
2026-05-17,0.7269,7.683015,8.597642
2026-05-17,76.6666,1.156397,4.396075
2026-05-17,1998.9763,-0.378256,-0.378256
2026-05-17,449.4718,1.337225,1.337225
2026-05-17,4146.4172,4.980195,4.980195
2026-05-17,35.3113,1.464331,2.241571
2026-05-17,20511.9840,4.082773,4.265926
2026-05-17,103.7049,1.875288,-1.683080
2026-05-17,1248.7641,4.890828,4.890828
2026-05-17,3271.9482,4.005257,5.561577
2026-05-17,6.0106,6.922098,7.104742
2026-05-17,272.6373,9.094280,9.461781
2026-05-17,131.0215,11.809599,15.598338
2026-05-17,141.8342,4.306778,4.306778
2026-05-17,112.0233,5.558494,5.558494
2026-05-17,210.6630,2.745110,2.745110
2026-05-17,674.8410,0.765756,1.589060
2026-05-17,418.8872,6.588799,6.588799
2026-05-17,194.9950,6.936730,7.302116
2026-05-17,1205.8768,0.023855,0.023855
2026-05-17,2963.6291,0.437938,2.772653
2026-05-17,41.8690,6.512622,5.363868
2026-05-17,2496.0795,3.325784,7.016738
2026-05-17,44.7331,8.331276,8.148154
2026-05-17,182.8984,8.214656,7.939329
2026-05-17,34396.0917,7.310901,7.310901
2026-05-17,9971.6905,1.033957,1.171696
2026-05-17,1213.7938,8.264332,-1.383085
2026-05-17,451.4156,2.732491,-0.298202
2026-05-17,601.6260,6.090220,6.090220
2026-05-17,19504.2896,3.074403,4.492910
2026-05-17,1583.4090,6.802327,7.903710
2026-05-17,1627.3187,0.783762,-0.589012
2026-05-17,2268.6259,1.189431,2.378217
2026-05-17,28169.8277,1.835124,0.919367
2026-05-17,2261.6386,3.501379,4.140596
2026-05-17,231.4049,0.816137,0.495918
2026-05-17,45.0464,0.026928,3.965521
2026-05-17,9577.3534,0.584010,-3.624566
2026-05-17,6829.4942,6.097157,6.051354
2026-05-17,71.0392,7.636131,3.174053
2026-05-17,209.3531,7.057676,7.933544
2026-05-17,990.7158,1.379043,1.379043
2026-05-17,224.9846,3.915035,3.915035
2026-05-17,1631.9774,-1.122985,0.793083
2026-05-17,55.7781,7.584627,6.899099
2026-05-17,19.7115,6.762658,7.355092
2026-05-17,9270.8950,4.012701,4.012701
2026-05-17,133.0134,3.546516,3.546516
2026-05-17,290.6053,1.722074,1.446892
2026-05-17,25266.7960,7.399893,9.726209
2026-05-17,2155.7172,1.432990,0.473788
2026-05-17,291.2460,13.019371,10.528459
2026-05-17,2191.0836,-1.060052,0.856004
2026-05-17,3190.8328,6.822691,6.822691
2026-05-18,59458.8617,11.750412,14.570524
2026-05-18,1198.6015,3.945125,-0.744589
2026-05-18,18037.3519,3.252958,5.678608
2026-05-18,4991.9193,3.803977,0.410571
2026-05-18,1119.0610,6.546161,-2.219923
2026-05-18,100.9013,1.906872,-6.523526
2026-05-18,77.6437,6.139476,4.112262
2026-05-18,496.0375,1.407715,1.030156
2026-05-18,124.1972,3.061080,4.379518
2026-05-18,3940.2614,4.537118,4.537118
2026-05-18,207.9045,3.462907,-1.709437
2026-05-18,972.4754,8.186121,14.228804
2026-05-18,97.2802,8.247201,8.247201
2026-05-18,7307.4802,4.453863,10.595490
2026-05-18,77108.1879,2.143580,7.551443
2026-05-18,7858.1503,9.252993,12.631919
2026-05-18,163.2962,3.667178,1.101353
2026-05-18,8379.2812,-0.374146,-0.612042
2026-05-18,30813.4287,-0.031463,-1.257994
2026-05-18,1170.4687,1.502273,3.485104
2026-05-18,327.8162,9.154570,9.964176
2026-05-18,2053.4895,1.802076,0.716580
2026-05-18,68205.4575,0.720253,3.295476
2026-05-18,914.2786,5.071273,-11.809670
2026-05-18,66186.4697,12.299824,9.828965
2026-05-18,156331.9292,6.591770,6.496025
2026-05-18,103.3004,5.274075,10.946220
2026-05-18,40928.0393,2.599567,2.551742
2026-05-18,2547.3970,7.664562,4.983944
2026-05-18,26140.0851,6.014182,5.160836
2026-05-18,331.3267,2.658760,-0.545131
2026-05-18,219.7480,7.202097,5.365017
2026-05-18,166849.9073,4.195294,5.056830
2026-05-18,20851.6801,4.311730,4.642054
2026-05-18,85705.0014,1.017633,-2.434869
2026-05-18,413.5162,2.889641,-2.558363
2026-05-18,2715.6039,-0.070527,3.525744
2026-05-18,2140.7729,0.089197,1.221976
2026-05-18,1263.3758,0.815679,2.358507
2026-05-18,2001.3001,1.201387,-1.444929
2026-05-18,989.3315,7.092198,13.072209
2026-05-18,1503.4009,1.816811,-2.461697
2026-05-18,9990.1604,1.866427,1.441828
2026-05-18,119.6102,-1.795403,2.182078
2026-05-18,2113.7205,7.715893,6.345336
2026-05-18,4103.7300,6.994492,6.429738
2026-05-18,94930.5739,10.127028,6.248173
2026-05-18,4953.6365,7.716382,9.461129
2026-05-18,7470.0581,8.454929,7.794859
2026-05-18,556.4851,-0.460139,-3.716043
2026-05-18,974.7258,3.754155,4.037614
2026-05-18,8339.5166,4.459133,0.676887
2026-05-18,176.9374,1.944339,9.793885
2026-05-18,79.8034,7.774828,5.939626
2026-05-18,89.9582,4.949443,4.996643
2026-05-18,28749.1176,9.723248,9.487314
2026-05-18,103744.2707,1.350903,24.446529
2026-05-18,30256.0548,2.661120,-7.410935
2026-05-18,6818.3311,0.713494,1.702861
2026-05-18,385.6924,0.615023,1.995421
2026-05-18,84485.7116,14.425377,15.699237
2026-05-18,249.8458,4.214765,6.196263
2026-05-18,50.0464,7.606307,6.380475
2026-05-18,445.1978,0.668105,0.149099
2026-05-18,2523.2188,4.926115,1.188913
2026-05-18,72.9064,4.522072,4.285841
2026-05-18,5214.6649,3.764455,-4.547988
2026-05-18,541.9340,8.830978,8.830978
2026-05-18,400.4147,1.954124,4.034101
2026-05-18,39423.9954,0.497456,-2.925899
2026-05-18,8949.9439,-6.963042,-6.113320
2026-05-18,2521.7755,2.123703,3.307481
2026-05-18,4469.1795,8.360321,6.415292
2026-05-18,39407.8775,6.312765,3.849965
2026-05-18,26987.9293,5.510135,1.266280
2026-05-18,59948.9398,10.685725,10.829493
2026-05-18,90072.8317,6.728420,7.534545
2026-05-18,106.0881,8.162849,8.115824
2026-05-18,57.7868,3.736117,4.019577
2026-05-18,397.2704,4.539958,5.191084
2026-05-18,5069.0717,2.453828,-4.502962
2026-05-18,72827.0001,2.334038,-1.913170
2026-05-18,34779.0944,2.050920,3.804277
2026-05-18,27243.5842,6.543932,8.729831
2026-05-18,1399.3505,0.896984,-0.943954
2026-05-18,417.0658,9.041226,12.649176
2026-05-18,25467.2946,-0.002090,2.256219
2026-05-18,225.7677,8.739416,8.739416
2026-05-18,9003.5218,0.668773,-2.303617
2026-05-18,3947.2488,3.067362,3.253707
2026-05-18,543.4984,1.323677,-0.754878
2026-05-18,936.5528,-0.341852,5.479662
2026-05-18,1833.6262,2.329008,0.249781
2026-05-18,64.7260,3.036851,3.887096
2026-05-18,48706.1742,9.595459,11.528510
2026-05-18,37789.4702,5.397693,3.495088
2026-05-18,3451.7400,1.229895,1.229895
2026-05-18,3497.3615,8.496011,17.713331
2026-05-18,143.0678,6.253443,3.141913
2026-05-18,1217.6862,7.598632,0.307226
2026-05-18,13922.5695,-1.370058,-3.682443
2026-05-18,668.7546,-0.692983,0.959770
2026-05-18,6094.0859,3.460717,4.553642
2026-05-18,3050.3129,0.987825,0.987825
2026-05-18,97783.9700,5.516182,8.794575
2026-05-18,110000.3858,2.490259,3.812253
2026-05-18,2002.2721,1.274247,1.274247
2026-05-18,4326.4880,1.731549,2.301076
2026-05-18,50299.3145,5.730673,8.941812
2026-05-18,19023.4845,4.230164,4.466453
2026-05-18,3836.4734,0.039463,-0.855997
2026-05-18,57974.5280,7.634858,6.119884
2026-05-18,142.4241,1.415657,-3.064831
2026-05-18,1376.0863,7.578301,5.928278
2026-05-18,195.7868,4.649128,4.554780
2026-05-18,622.4262,3.926670,4.810651
2026-05-18,7638.3373,6.676722,8.726522
2026-05-18,35.1723,9.656356,7.936172
2026-05-18,2.2232,7.886773,8.918524
2026-05-18,156207.2612,12.695207,12.647355
2026-05-18,1738.0087,0.286973,1.364854
2026-05-18,29346.6221,-0.432714,1.814706
2026-05-18,5500.6866,-3.069964,-6.352250
2026-05-18,52.6350,6.231997,-0.160287
2026-05-18,537.1520,9.516484,7.250228
2026-05-18,1375.6115,0.988284,-0.239588
2026-05-18,29999.6883,9.133973,5.102482
2026-05-18,216436.3674,6.039377,13.324170
2026-05-18,327.6286,11.499992,13.363271
2026-05-18,54.9892,3.769881,3.912527
2026-05-18,12371.3600,8.766012,8.056375
2026-05-18,344.1887,4.830728,8.042156
2026-05-18,19.9946,-0.375832,-3.479078
2026-05-18,1478.9680,4.119204,8.088214
2026-05-18,93.0070,6.544475,6.263504
2026-05-18,11536.6077,5.205275,4.490011
2026-05-18,35150.2698,8.753196,8.045372
2026-05-18,48818.3484,8.442382,16.821401
2026-05-18,435.1175,3.874736,8.177062
2026-05-18,76.6151,0.955763,4.319590
2026-05-18,7441.4892,2.970686,3.487434
2026-05-18,117.0840,-1.083782,-6.642405
2026-05-18,4507.4455,-2.294936,-4.564698
2026-05-18,25047.7165,1.636990,0.551748
2026-05-18,19777.5104,2.603408,4.272488
2026-05-18,12.6918,0.633634,0.633634
2026-05-18,7538.1897,0.922889,12.023314
2026-05-18,115228.3243,12.251017,10.291177
2026-05-18,10.9899,9.478737,8.625452
2026-05-18,2097.7512,7.210724,10.730091
2026-05-18,678.7544,-0.954396,-0.762665
2026-05-18,598.9224,6.102237,3.913845
2026-05-18,10148.2176,0.730175,0.730175
2026-05-18,53934.2966,2.572824,11.058629
2026-05-18,6647.0848,6.026076,2.284933
2026-05-18,1053.3628,2.520635,1.904208
2026-05-18,194.0008,-7.247254,-6.391887
2026-05-18,4416.8599,1.709725,1.233004
2026-05-18,2213.1047,0.590877,0.915616
2026-05-18,38052.6200,1.831520,2.772389
2026-05-18,13346.6878,3.507257,-5.718963
2026-05-18,1093.1087,3.758950,7.562342
2026-05-18,149202.8785,11.495586,10.513292
2026-05-18,270003.6650,14.184186,14.284012
2026-05-18,2027.2886,5.743167,3.382362
2026-05-18,2109.0229,8.595213,17.812442
2026-05-18,8986.4129,4.365064,9.981583
2026-05-18,19.7969,0.257445,0.115823
2026-05-18,990.8966,2.501817,0.457791
2026-05-18,1199.0741,7.397929,7.162144
2026-05-18,1007.5709,3.637112,2.455059
2026-05-18,1431.7098,5.481057,5.670597
2026-05-18,35.5998,0.892355,0.416184
2026-05-18,1009.0231,9.050070,11.553907
2026-05-18,142.0568,9.244269,6.554987
2026-05-18,32629.4559,8.868820,11.621792
