pct,size_usd
10.18,5.4188584163032
10.19,5.430643901884
10.2,5.4444444792716
10.21,5.456547146481877
10.22,5.4690668548335
10.23,5.483596449888203
10.24,5.49559317516209
10.25,5.505716622083136
10.26,5.5182829724361
10.27,5.5325881365063
10.28,5.54559177841936
10.29,5.556099232839105
10.3,5.568676024135469
10.31,5.584942478160762
10.32,5.597717396427243
10.33,5.60932027580652
10.34,5.621742361674842
10.35,5.633521388670755
10.36,5.6476060326748
10.37,5.660811445626741
10.38,5.675729886922
10.39,5.6893304565
10.4,5.701389680296001
10.41,5.716433157591175
10.42,5.7286498224144
10.43,5.7379356458144
10.44,5.749302844519097
10.45,5.76066003834368
10.46,5.7730419817486
10.47,5.7856116924357
10.48,5.7986066414352
10.49,5.805619430348171
10.5,5.8134860974923
10.51,5.824621056856057
10.52,5.835522135177099
10.53,5.8456333342624
10.54,5.85580858564368
10.55,5.8643583712172
10.56,5.873065759176
10.57,5.880443932369615
10.58,5.88777381262824
10.59,5.895133203258
10.6,5.90218937841506
10.61,5.9115765348288
10.62,5.9218568904958
10.63,5.929558446742567
10.64,5.935753461964348
10.65,5.939460554747018
10.66,5.9442089160612
10.67,5.9484801
10.68,5.9525374791008
10.69,5.959840195496221
10.7,5.969006502742482
10.71,5.977492131429435
10.72,5.982279523303399
10.73,5.98820408271504
10.74,5.992598061226096
10.75,5.996576199281725
10.76,5.9992125
10.77,6.002299341017149
10.78,6.00784778432625
10.79,6.014941649940321
10.8,6.02316239362015
10.81,6.0340854149408
10.82,6.04666000589949
10.83,6.059157598545
10.84,6.07177741981187
10.85,6.0841772621352
10.86,6.097682803641694
10.87,6.107413162526
10.88,6.1175675174432
10.89,6.128715600136415
10.9,6.13984044708679
10.91,6.153706105458
10.92,6.163950062664702
10.93,6.17394637855575
10.94,6.18384438188462
10.95,6.1940423921613
10.96,6.20369742982379
10.97,6.2142491869854
10.98,6.2231249627112
10.99,6.2356816657284
11.0,6.2478424414701
11.01,6.26137967075848
11.02,6.2756560473584
11.03,6.2854880043648
11.04,6.298709201685429
11.05,6.3148277734542
11.06,6.3287240643
11.07,6.34229485406369
11.08,6.356119339362757
11.09,6.368995779203916
11.1,6.3859554183122
11.11,6.3994105751765
11.12,6.4106522304078
11.13,6.4241585270898
11.14,6.438802225120979
11.15,6.456946740547672
11.16,6.47326897850376
11.17,6.487818523466
11.18,6.503133719709
11.19,6.515352053778
11.2,6.531536755331
11.21,6.539489581948
11.22,6.55382049066927
11.23,6.5658844002896
11.24,6.58101016558232
11.25,6.59849726641174
11.26,6.616412085307448
11.27,6.633481406579447
11.28,6.646372137559926
11.29,6.660407802969204
11.3,6.675165823107673
11.31,6.694032139494089
11.32,6.7123291472027
11.33,6.72540868605
11.34,6.7397233965226
11.35,6.752539023212659
11.36,6.767011132197421
11.37,6.7838432811848
11.38,6.8033041798368
11.39,6.822534198171388
11.4,6.838550409175
11.41,6.858842102979101
11.42,6.87358107166854
11.43,6.890118593923563
11.44,6.903616064943831
11.45,6.9154929366796
11.46,6.924780478345845
11.47,6.9322055752768
11.48,6.9413433404808
11.49,6.952825553598409
11.5,6.9653102692814
11.51,6.974537245984
11.52,6.981288338132205
11.53,6.988372902368883
11.54,6.9952068392388
11.55,6.999536513609237
11.56,7.003719166688633
11.57,7.011024657419609
11.58,7.02196879184012
11.59,7.03332874299
11.6,7.0455724031732
11.61,7.060281415704195
11.62,7.076238115752119
11.63,7.09218387451525
11.64,7.107563075423836
